"SUID","BEND_MAP_ID","cluster1_Adj_cyto.csv","EdgeBetweenness","inter","interaction","name","selected","shared interaction","shared name"
"1615","1615","-0.8141437850852679","1.18253968","-1","interacts with","Fusobacterium (interacts with) Pseudomonas","false","interacts with","Fusobacterium (interacts with) Pseudomonas"
"1616","1616","-0.8148974287815759","1.5164072","-1","interacts with","Fusobacterium (interacts with) Moraxella","false","interacts with","Fusobacterium (interacts with) Moraxella"
"1617","1617","7.74669978149449","1.31303419","1","interacts with","Fusobacterium (interacts with) Veillonella","false","interacts with","Fusobacterium (interacts with) Veillonella"
"1618","1618","1.9342743468753","1.05555556","1","interacts with","Fusobacterium (interacts with) Streptococcus","false","interacts with","Fusobacterium (interacts with) Streptococcus"
"1619","1619","4.602798461129099","1.15873016","1","interacts with","Fusobacterium (interacts with) Rothia","false","interacts with","Fusobacterium (interacts with) Rothia"
"1620","1620","17.2637977812338","1.22361111","1","interacts with","Fusobacterium (interacts with) Prevotella","false","interacts with","Fusobacterium (interacts with) Prevotella"
"1621","1621","31.9186294202498","1.23243464","1","interacts with","Fusobacterium (interacts with) Porphyromonas","false","interacts with","Fusobacterium (interacts with) Porphyromonas"
"1622","1622","7.600875498380259","1.18253968","1","interacts with","Fusobacterium (interacts with) Neisseria","false","interacts with","Fusobacterium (interacts with) Neisseria"
"1623","1623","12.3507593453995","1.18253968","1","interacts with","Fusobacterium (interacts with) Leptotrichia","false","interacts with","Fusobacterium (interacts with) Leptotrichia"
"1624","1624","1.45664009263722","1.16666667","1","interacts with","Fusobacterium (interacts with) Haemophilus","false","interacts with","Fusobacterium (interacts with) Haemophilus"
"1625","1625","6.75653138197829","1.33472222","1","interacts with","Fusobacterium (interacts with) Granulicatella","false","interacts with","Fusobacterium (interacts with) Granulicatella"
"1626","1626","7.0726544759544305","1.29767126","1","interacts with","Fusobacterium (interacts with) Gemella","false","interacts with","Fusobacterium (interacts with) Gemella"
"1627","1627","9.843909319272749","1.16993464","1","interacts with","Fusobacterium (interacts with) Actinomyces","false","interacts with","Fusobacterium (interacts with) Actinomyces"
"1628","1628","1.7245125065229898","1.62838828","1","interacts with","Actinomyces (interacts with) RV","false","interacts with","Actinomyces (interacts with) RV"
"1629","1629","-2.31601940996436","1.12132353","-1","interacts with","Actinomyces (interacts with) PIV3","false","interacts with","Actinomyces (interacts with) PIV3"
"1630","1630","4.2834494975051305","1.18574661","1","interacts with","Actinomyces (interacts with) unidentified","false","interacts with","Actinomyces (interacts with) unidentified"
"1631","1631","5.47736879150253","1.36486928","1","interacts with","Actinomyces (interacts with) Saccharomyces","false","interacts with","Actinomyces (interacts with) Saccharomyces"
"1632","1632","-0.247068478021993","1.19824661","-1","interacts with","Actinomyces (interacts with) Cryptococcus","false","interacts with","Actinomyces (interacts with) Cryptococcus"
"1633","1633","1.27963365849273","1.15907416","1","interacts with","Actinomyces (interacts with) Candida","false","interacts with","Actinomyces (interacts with) Candida"
"1634","1634","4.32519561469325","1.4629902","1","interacts with","Actinomyces (interacts with) Aspergillus","false","interacts with","Actinomyces (interacts with) Aspergillus"
"1635","1635","-0.23944979336620004","1.1302521","-1","interacts with","Actinomyces (interacts with) Pseudomonas","false","interacts with","Actinomyces (interacts with) Pseudomonas"
"1636","1636","-1.45429190065898","1.46085165","-1","interacts with","Actinomyces (interacts with) Moraxella","false","interacts with","Actinomyces (interacts with) Moraxella"
"1637","1637","-0.475075644064527","1.18104575","-1","interacts with","Actinomyces (interacts with) Klebsiella","false","interacts with","Actinomyces (interacts with) Klebsiella"
"1638","1638","19.733737865379396","1.13942308","1","interacts with","Actinomyces (interacts with) Veillonella","false","interacts with","Actinomyces (interacts with) Veillonella"
"1639","1639","8.9817933310177","1.11145511","1","interacts with","Actinomyces (interacts with) Streptococcus","false","interacts with","Actinomyces (interacts with) Streptococcus"
"1640","1640","14.9641603914692","1.10644258","1","interacts with","Actinomyces (interacts with) Rothia","false","interacts with","Actinomyces (interacts with) Rothia"
"1641","1641","36.799281882623205","1.17132353","1","interacts with","Actinomyces (interacts with) Prevotella","false","interacts with","Actinomyces (interacts with) Prevotella"
"1642","1642","8.568571315703451","1.18014706","1","interacts with","Actinomyces (interacts with) Porphyromonas","false","interacts with","Actinomyces (interacts with) Porphyromonas"
"1643","1643","6.9023147149420705","1.1302521","1","interacts with","Actinomyces (interacts with) Neisseria","false","interacts with","Actinomyces (interacts with) Neisseria"
"1644","1644","14.788830219163302","1.1302521","1","interacts with","Actinomyces (interacts with) Leptotrichia","false","interacts with","Actinomyces (interacts with) Leptotrichia"
"1645","1645","0.8088956660626879","1.11437908","1","interacts with","Actinomyces (interacts with) Haemophilus","false","interacts with","Actinomyces (interacts with) Haemophilus"
"1646","1646","10.1587514017841","1.2754902","1","interacts with","Actinomyces (interacts with) Granulicatella","false","interacts with","Actinomyces (interacts with) Granulicatella"
"1647","1647","7.72659467779933","1.24538368","1","interacts with","Actinomyces (interacts with) Gemella","false","interacts with","Actinomyces (interacts with) Gemella"
"1648","1648","9.843909319272749","1.16993464","1","interacts with","Actinomyces (interacts with) Fusobacterium","false","interacts with","Actinomyces (interacts with) Fusobacterium"
"1649","1649","2.61719380872108","1.31060041","1","interacts with","Actinomyces (interacts with) Actinobacillus","false","interacts with","Actinomyces (interacts with) Actinobacillus"
"1650","1650","10.0738966369667","1.78657541","1","interacts with","Actinobacillus (interacts with) RV","false","interacts with","Actinobacillus (interacts with) RV"
"1651","1651","-0.229040705745871","1.1748538","-1","interacts with","Actinobacillus (interacts with) PIV3","false","interacts with","Actinobacillus (interacts with) PIV3"
"1652","1652","1.99217072468754","1.37869996","1","interacts with","Actinobacillus (interacts with) unidentified","false","interacts with","Actinobacillus (interacts with) unidentified"
"1653","1653","4.34330794737836","1.50867733","1","interacts with","Actinobacillus (interacts with) Penicillium","false","interacts with","Actinobacillus (interacts with) Penicillium"
"1654","1654","-0.839231441622359","1.39119996","-1","interacts with","Actinobacillus (interacts with) Cryptococcus","false","interacts with","Actinobacillus (interacts with) Cryptococcus"
"1655","1655","0.15012551508220198","1.3520275","1","interacts with","Actinobacillus (interacts with) Candida","false","interacts with","Actinobacillus (interacts with) Candida"
"1656","1656","3.15710794844961","1.49568713","1","interacts with","Actinobacillus (interacts with) Aspergillus","false","interacts with","Actinobacillus (interacts with) Aspergillus"
"1657","1657","0.174818475290536","1.32320545","1","interacts with","Actinobacillus (interacts with) Pseudomonas","false","interacts with","Actinobacillus (interacts with) Pseudomonas"
"1658","1658","2.78229618638708","1.38837819","1","interacts with","Actinobacillus (interacts with) Klebsiella","false","interacts with","Actinobacillus (interacts with) Klebsiella"
"1659","1659","1.3831479309244499","1.32453329","1","interacts with","Actinobacillus (interacts with) Veillonella","false","interacts with","Actinobacillus (interacts with) Veillonella"
"1660","1660","4.00975303477803","1.29939593","1","interacts with","Actinobacillus (interacts with) Rothia","false","interacts with","Actinobacillus (interacts with) Rothia"
"1661","1661","2.42992784249142","1.36427688","1","interacts with","Actinobacillus (interacts with) Prevotella","false","interacts with","Actinobacillus (interacts with) Prevotella"
"1662","1662","5.1820422252981695","1.24761021","1","interacts with","Actinobacillus (interacts with) Porphyromonas","false","interacts with","Actinobacillus (interacts with) Porphyromonas"
"1663","1663","5.32810186456346","1.32320545","1","interacts with","Actinobacillus (interacts with) Neisseria","false","interacts with","Actinobacillus (interacts with) Neisseria"
"1664","1664","4.406397806234129","1.32320545","1","interacts with","Actinobacillus (interacts with) Leptotrichia","false","interacts with","Actinobacillus (interacts with) Leptotrichia"
"1665","1665","1.06872611598416","1.18511021","1","interacts with","Actinobacillus (interacts with) Haemophilus","false","interacts with","Actinobacillus (interacts with) Haemophilus"
"1666","1666","3.0714465378683706","1.44617733","1","interacts with","Actinobacillus (interacts with) Granulicatella","false","interacts with","Actinobacillus (interacts with) Granulicatella"
"1667","1667","15.3211273435757","1.16081871","1","interacts with","Actinobacillus (interacts with) Gemella","false","interacts with","Actinobacillus (interacts with) Gemella"
"1668","1668","2.61719380872108","1.31060041","1","interacts with","Actinobacillus (interacts with) Actinomyces","false","interacts with","Actinobacillus (interacts with) Actinomyces"
